"district_name","year","incident_num","Date","Time","district","victim_gender","victim_race","multi_victim","v_hispanic_or_latinx","fatal","Total.","GEOID","NAME","medincome","no_english","little_english","below_highschool","employment_status","pct_below_poverty_level","pct_vacant","total_pop","White_alone","B02001_003","Black_or_African_American_alone","American_Indian_and_Alaska_Native_alone","Asian_alone","one_parent","pct_25_and_up_bachelors_degree"
"Dorchester",2018,"I182050499","2018-06-27","2024-04-01T18:53:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182050499","2018-06-27","2024-04-01T18:53:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182070720","2018-09-03","2024-04-01T01:00:00Z","C11","Male","White",1,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182070720","2018-09-03","2024-04-01T01:00:00Z","C11","Male","White",1,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182070720","2018-09-03","2024-04-01T01:00:00Z","C11","Male","White",1,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182070720","2018-09-03","2024-04-01T01:00:00Z","C11","Male","White",1,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182064057","2018-08-11","2024-04-01T22:28:00Z","C11","Male","Black or African American",0,TRUE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182064057","2018-08-11","2024-04-01T22:28:00Z","C11","Male","Black or African American",0,TRUE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182064057","2018-08-11","2024-04-01T22:28:00Z","C11","Male","Black or African American",0,TRUE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182064057","2018-08-11","2024-04-01T22:28:00Z","C11","Male","Black or African American",0,TRUE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182037657","2018-05-17","2024-04-01T21:24:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182037657","2018-05-17","2024-04-01T21:24:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182037657","2018-05-17","2024-04-01T21:24:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182037657","2018-05-17","2024-04-01T21:24:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182012830","2018-02-17","2024-04-01T23:18:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182012830","2018-02-17","2024-04-01T23:18:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182012830","2018-02-17","2024-04-01T23:18:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182012830","2018-02-17","2024-04-01T23:18:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182008982","2018-02-03","2024-04-01T13:46:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182008982","2018-02-03","2024-04-01T13:46:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182008982","2018-02-03","2024-04-01T13:46:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182008982","2018-02-03","2024-04-01T13:46:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182078893","2018-09-28","2024-04-01T21:12:20Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182078893","2018-09-28","2024-04-01T21:12:20Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182078893","2018-09-28","2024-04-01T21:12:20Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182078893","2018-09-28","2024-04-01T21:12:20Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182050499","2018-06-27","2024-04-01T18:53:00Z","C11","Male","Unknown",1,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182050499","2018-06-27","2024-04-01T18:53:00Z","C11","Male","Unknown",1,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182050499","2018-06-27","2024-04-01T18:53:00Z","C11","Male","Unknown",1,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182050499","2018-06-27","2024-04-01T18:53:00Z","C11","Male","Unknown",1,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182045071","2018-06-10","2024-04-01T22:53:22Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182045071","2018-06-10","2024-04-01T22:53:22Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182045071","2018-06-10","2024-04-01T22:53:22Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182045071","2018-06-10","2024-04-01T22:53:22Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182082103","2018-10-10","2024-04-01T23:54:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182082103","2018-10-10","2024-04-01T23:54:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182082103","2018-10-10","2024-04-01T23:54:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182082103","2018-10-10","2024-04-01T23:54:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182024815","2018-04-03","2024-04-01T16:56:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182024815","2018-04-03","2024-04-01T16:56:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182024815","2018-04-03","2024-04-01T16:56:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182024815","2018-04-03","2024-04-01T16:56:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182008982","2018-02-03","2024-04-01T13:46:00Z","C11","Male","Black or African American",1,FALSE,TRUE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182008982","2018-02-03","2024-04-01T13:46:00Z","C11","Male","Black or African American",1,FALSE,TRUE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182008982","2018-02-03","2024-04-01T13:46:00Z","C11","Male","Black or African American",1,FALSE,TRUE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182008982","2018-02-03","2024-04-01T13:46:00Z","C11","Male","Black or African American",1,FALSE,TRUE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182076074","2018-09-20","2024-04-01T17:10:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182076074","2018-09-20","2024-04-01T17:10:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182076074","2018-09-20","2024-04-01T17:10:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182076074","2018-09-20","2024-04-01T17:10:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182080967","2018-10-06","2024-04-01T23:38:00Z","C11","Male","Black or African American",0,TRUE,TRUE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182080967","2018-10-06","2024-04-01T23:38:00Z","C11","Male","Black or African American",0,TRUE,TRUE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182080967","2018-10-06","2024-04-01T23:38:00Z","C11","Male","Black or African American",0,TRUE,TRUE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182080967","2018-10-06","2024-04-01T23:38:00Z","C11","Male","Black or African American",0,TRUE,TRUE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182064319","2018-08-12","2024-04-01T21:18:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182064319","2018-08-12","2024-04-01T21:18:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182064319","2018-08-12","2024-04-01T21:18:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182064319","2018-08-12","2024-04-01T21:18:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182070177","2018-09-01","2024-04-01T03:20:12Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182070177","2018-09-01","2024-04-01T03:20:12Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182070177","2018-09-01","2024-04-01T03:20:12Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182070177","2018-09-01","2024-04-01T03:20:12Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182043561","2018-06-05","2024-04-01T22:49:00Z","C11","Male","White",0,TRUE,TRUE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182043561","2018-06-05","2024-04-01T22:49:00Z","C11","Male","White",0,TRUE,TRUE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182043561","2018-06-05","2024-04-01T22:49:00Z","C11","Male","White",0,TRUE,TRUE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182043561","2018-06-05","2024-04-01T22:49:00Z","C11","Male","White",0,TRUE,TRUE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182037657","2018-05-17","2024-04-01T21:24:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182037657","2018-05-17","2024-04-01T21:24:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182037657","2018-05-17","2024-04-01T21:24:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182037657","2018-05-17","2024-04-01T21:24:00Z","C11","Male","Black or African American",1,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182053289","2018-07-06","2024-04-01T23:36:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182053289","2018-07-06","2024-04-01T23:36:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182053289","2018-07-06","2024-04-01T23:36:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182053289","2018-07-06","2024-04-01T23:36:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182070806","2018-09-03","2024-04-01T12:23:08Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182070806","2018-09-03","2024-04-01T12:23:08Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182070806","2018-09-03","2024-04-01T12:23:08Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182070806","2018-09-03","2024-04-01T12:23:08Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182100721","2018-12-14","2024-04-01T14:43:57Z","C11","Male","White",0,TRUE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182100721","2018-12-14","2024-04-01T14:43:57Z","C11","Male","White",0,TRUE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182100721","2018-12-14","2024-04-01T14:43:57Z","C11","Male","White",0,TRUE,FALSE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182100721","2018-12-14","2024-04-01T14:43:57Z","C11","Male","White",0,TRUE,FALSE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182082113","2018-10-11","2024-04-01T02:08:00Z","C11","Male","Black or African American",0,FALSE,TRUE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182082113","2018-10-11","2024-04-01T02:08:00Z","C11","Male","Black or African American",0,FALSE,TRUE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182082113","2018-10-11","2024-04-01T02:08:00Z","C11","Male","Black or African American",0,FALSE,TRUE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182082113","2018-10-11","2024-04-01T02:08:00Z","C11","Male","Black or African American",0,FALSE,TRUE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182083479","2018-10-15","2024-04-01T21:36:00Z","C11","Female","Black or African American",0,TRUE,TRUE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182083479","2018-10-15","2024-04-01T21:36:00Z","C11","Female","Black or African American",0,TRUE,TRUE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
"Dorchester",2018,"I182083479","2018-10-15","2024-04-01T21:36:00Z","C11","Female","Black or African American",0,TRUE,TRUE,122191,2124,"ZCTA5 02124",53174,1093,1560,6811,44108,12066,1414,55821,13285,34601,364,3515,0,4973,42482
"Dorchester",2018,"I182083479","2018-10-15","2024-04-01T21:36:00Z","C11","Female","Black or African American",0,TRUE,TRUE,122191,2121,"ZCTA5 02121",30712,1497,1825,3842,22811,10351,946,29919,2709,20235,0,164,0,3926,21861
"Dorchester",2018,"I182105141","2018-12-31","2024-04-01T14:14:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2125,"ZCTA5 02125",56318,697,967,4147,28683,7862,1560,34358,12078,11921,130,3839,0,2453,27815
"Dorchester",2018,"I182105141","2018-12-31","2024-04-01T14:14:00Z","C11","Male","Black or African American",0,FALSE,FALSE,122191,2122,"ZCTA5 02122",60474,220,262,3917,20767,4599,869,25059,8728,7954,34,5303,0,1777,20198
